country,region,year,population,lifeexpectancy,healthexpenditure_gdp,extdebt_gni
Ghana,Sub-Saharan Africa ,2000,19278856,57.002,2.83516142517328,139.438718966664
Ghana,Sub-Saharan Africa ,2001,19756928,57.158,3.21807079017162,131.769212238118
Ghana,Sub-Saharan Africa ,2002,20246381,57.425,2.82557681202888,126.560116923047
Ghana,Sub-Saharan Africa ,2003,20750299,57.785,2.84947659820318,111.162690824246
Ghana,Sub-Saharan Africa ,2004,21272323,58.225,2.94254459440708,83.3763630653433
Ghana,Sub-Saharan Africa ,2005,21814642,58.719,3.82582657039166,69.1859399233876
Ghana,Sub-Saharan Africa ,2006,22379055,59.234,3.80756556987762,18.2311577984214
Ghana,Sub-Saharan Africa ,2007,22963946,59.741,3.95668633282185,17.431028344324
Ghana,Sub-Saharan Africa ,2008,23563825,60.216,4.13669236004353,16.5844165593338
Ghana,Sub-Saharan Africa ,2009,24170940,60.645,4.61950413882732,25.5106260493462
Ghana,Sub-Saharan Africa ,2010,24779619,61.03,4.60780970752239,26.4032116571393
Ghana,Sub-Saharan Africa ,2011,25387710,61.381,4.67426776885986,27.3040696779721
Ghana,Sub-Saharan Africa ,2012,25996449,61.72,4.11767922341824,30.6001790755544
Ghana,Sub-Saharan Africa ,2013,26607642,62.064,4.62300516664982,26.3757325075151
Ghana,Sub-Saharan Africa ,2014,27224472,62.416,4.10044826567173,34.3608671801526
Ghana,Sub-Saharan Africa ,2015,27849205,62.772,4.62171472609043,41.9663452180576
Ghana,Sub-Saharan Africa ,2016,28481946,63.124,3.46157737076283,39.1889344284821
Ghana,Sub-Saharan Africa ,2017,29121471,63.463,3.26237045228481,38.8645203578071
Guinea,Sub-Saharan Africa ,2000,8240730,51.203,3.47281917929649,103.648987752741
Guinea,Sub-Saharan Africa ,2001,8417081,51.255,3.61678786575794,104.400290156993
Guinea,Sub-Saharan Africa ,2002,8586074,51.484,4.05456349253654,106.963351103015
Guinea,Sub-Saharan Africa ,2003,8753093,51.901,3.55235785245895,97.9924403348211
Guinea,Sub-Saharan Africa ,2004,8925743,52.499,3.28615419566631,99.4865179443654
Guinea,Sub-Saharan Africa ,2005,9109581,53.238,3.08806207031012,126.054496654689
Guinea,Sub-Saharan Africa ,2006,9307425,54.052,2.94729694724083,82.5416854409544
Guinea,Sub-Saharan Africa ,2007,9518162,54.864,3.05363871157169,58.238016525736
Guinea,Sub-Saharan Africa ,2008,9738792,55.614,2.88741365075111,50.6055796147205
Guinea,Sub-Saharan Africa ,2009,9964469,56.279,2.96582244336605,53.4710076783577
Guinea,Sub-Saharan Africa ,2010,10192176,56.861,3.01872175186872,51.216101797871
Guinea,Sub-Saharan Africa ,2011,10420471,57.387,3.78955081105232,51.567313594163
Guinea,Sub-Saharan Africa ,2012,10652029,57.905,3.50398309528828,20.5656617614228
Guinea,Sub-Saharan Africa ,2013,10892810,58.447,3.4607969224453,23.12029634645
Guinea,Sub-Saharan Africa ,2014,11150977,59.016,4.78097684681416,23.9021558042376
Guinea,Sub-Saharan Africa ,2015,11432088,59.598,5.80920577049255,24.858893108533
Guinea,Sub-Saharan Africa ,2016,11738441,60.17,5.34073933959007,25.8548877612962
Guinea,Sub-Saharan Africa ,2017,12067539,60.706,4.12308685481548,23.1573513487696
"Gambia, The",Sub-Saharan Africa ,2000,1317703,55.956,2.69304513931274,65.113277539903
"Gambia, The",Sub-Saharan Africa ,2001,1360074,56.359,2.44616772979498,75.3547518098863
"Gambia, The",Sub-Saharan Africa ,2002,1404261,56.761,2.35141739249229,107.045760686335
"Gambia, The",Sub-Saharan Africa ,2003,1449925,57.159,2.34359912574291,138.565202321501
"Gambia, The",Sub-Saharan Africa ,2004,1496527,57.553,2.51868087798357,72.3552524678751
"Gambia, The",Sub-Saharan Africa ,2005,1543741,57.939,2.84287910908461,66.3579759234019
"Gambia, The",Sub-Saharan Africa ,2006,1591445,58.313,3.3437293022871,69.7522299728202
"Gambia, The",Sub-Saharan Africa ,2007,1639848,58.671,3.58607657253742,55.8333906322711
"Gambia, The",Sub-Saharan Africa ,2008,1689285,59.012,3.54212298989296,26.159168345752
"Gambia, The",Sub-Saharan Africa ,2009,1740279,59.334,3.49982753396034,37.140369341341
"Gambia, The",Sub-Saharan Africa ,2010,1793196,59.637,3.35062742233276,36.2114002338968
"Gambia, The",Sub-Saharan Africa ,2011,1848147,59.917,4.01441715657711,36.7409374395269
"Gambia, The",Sub-Saharan Africa ,2012,1905011,60.178,3.92425283789635,39.0995319434769
"Gambia, The",Sub-Saharan Africa ,2013,1963711,60.426,4.06464003026485,40.9716747249423
"Gambia, The",Sub-Saharan Africa ,2014,2024042,60.667,3.45647037029266,43.6663907036184
"Gambia, The",Sub-Saharan Africa ,2015,2085860,60.91,3.09994928538799,40.4402178897215
"Gambia, The",Sub-Saharan Africa ,2016,2149139,61.166,2.95565109699965,36.5410531589938
"Gambia, The",Sub-Saharan Africa ,2017,2213894,61.44,3.2820712774992,45.466485197102
Guinea-Bissau,Sub-Saharan Africa ,2000,1201301,50.368,7.71055817604065,265.205579686906
Guinea-Bissau,Sub-Saharan Africa ,2001,1227106,50.744,6.79371953010559,239.940537851275
Guinea-Bissau,Sub-Saharan Africa ,2002,1254453,51.123,6.33240938186646,240.219466678277
Guinea-Bissau,Sub-Saharan Africa ,2003,1283305,51.501,6.64682388305664,228.939170537622
Guinea-Bissau,Sub-Saharan Africa ,2004,1313492,51.883,8.0478273332119,214.04133554416
Guinea-Bissau,Sub-Saharan Africa ,2005,1344930,52.275,7.68381729722023,177.74361356216
Guinea-Bissau,Sub-Saharan Africa ,2006,1377581,52.691,7.2704404592514,178.655636137948
Guinea-Bissau,Sub-Saharan Africa ,2007,1411543,53.136,7.56464079022408,157.738288209932
Guinea-Bissau,Sub-Saharan Africa ,2008,1446936,53.612,7.27511271834373,129.747667442621
Guinea-Bissau,Sub-Saharan Africa ,2009,1483921,54.113,7.1849636733532,142.546829554799
Guinea-Bissau,Sub-Saharan Africa ,2010,1522599,54.628,6.64511993527412,133.141050767797
Guinea-Bissau,Sub-Saharan Africa ,2011,1562989,55.144,6.02846629917622,27.2206458166439
Guinea-Bissau,Sub-Saharan Africa ,2012,1604979,55.645,5.68967498838902,29.8761902722152
Guinea-Bissau,Sub-Saharan Africa ,2013,1648257,56.117,6.88907876610756,29.1097603824427
Guinea-Bissau,Sub-Saharan Africa ,2014,1692439,56.556,9.4885528087616,28.2938761430163
Guinea-Bissau,Sub-Saharan Africa ,2015,1737202,56.959,8.59115347266197,33.1348625719434
Guinea-Bissau,Sub-Saharan Africa ,2016,1782437,57.328,8.04162696003914,27.8420796178603
Guinea-Bissau,Sub-Saharan Africa ,2017,1828146,57.673,7.23586902022362,32.3722013902313
Grenada,Latin America & Caribbean ,2000,102833,72.648,5.32374568283558,41.008107669171
Grenada,Latin America & Caribbean ,2001,103249,72.805,5.58440424501896,49.1967929326182
Grenada,Latin America & Caribbean ,2002,103634,72.929,5.97498826682568,75.5136419523229
Grenada,Latin America & Caribbean ,2003,104005,73.023,5.41972070932388,68.280982421986
Grenada,Latin America & Caribbean ,2004,104347,73.088,5.31079918146133,80.4605361424935
Grenada,Latin America & Caribbean ,2005,104661,73.123,5.45308403670788,54.2995480440699
Grenada,Latin America & Caribbean ,2006,104933,73.125,6.03534951806068,67.5670741702514
Grenada,Latin America & Caribbean ,2007,105190,73.096,5.91316446661949,67.9595314026293
Grenada,Latin America & Caribbean ,2008,105456,73.038,5.82385957241058,68.7985429397398
Grenada,Latin America & Caribbean ,2009,105789,72.96,6.07633776962757,78.5916934485625
Grenada,Latin America & Caribbean ,2010,106233,72.867,6.19317032396793,76.6738678956157
Grenada,Latin America & Caribbean ,2011,106796,72.768,6.20866529643536,71.2707952143047
Grenada,Latin America & Caribbean ,2012,107446,72.669,5.93596287071705,76.9667196585936
Grenada,Latin America & Caribbean ,2013,108170,72.579,5.67892007529736,72.1790279757071
Grenada,Latin America & Caribbean ,2014,108902,72.503,4.72376607358456,76.9525064420413
Grenada,Latin America & Caribbean ,2015,109599,72.445,4.71733175218105,68.0995200566199
Grenada,Latin America & Caribbean ,2016,110261,72.408,4.68799136579037,62.4532050277068
Grenada,Latin America & Caribbean ,2017,110874,72.388,4.7571174800396,53.2076973933106
Guatemala,Latin America & Caribbean ,2000,11589761,67.849,5.69112040102482,20.6928059097221
Guatemala,Latin America & Caribbean ,2001,11871565,68.304,6.40109404921532,23.5349317927349
Guatemala,Latin America & Caribbean ,2002,12147518,68.717,6.34377002716064,22.1286889337622
Guatemala,Latin America & Caribbean ,2003,12415334,69.092,6.47980570793152,23.878152150103
Guatemala,Latin America & Caribbean ,2004,12682108,69.437,6.52855709195137,34.3633782783372
Guatemala,Latin America & Caribbean ,2005,12948292,69.762,6.3688836991787,35.5694531809237
Guatemala,Latin America & Caribbean ,2006,13213330,70.082,6.59030079841614,37.0418179827502
Guatemala,Latin America & Caribbean ,2007,13477017,70.409,6.35892972350121,38.1064991455649
Guatemala,Latin America & Caribbean ,2008,13739299,70.75,6.25512301921844,36.0954848043907
Guatemala,Latin America & Caribbean ,2009,14000190,71.108,6.38094693422318,40.3147428318086
Guatemala,Latin America & Caribbean ,2010,14259687,71.481,6.14943727850914,37.3836674283231
Guatemala,Latin America & Caribbean ,2011,14521515,71.861,5.9363566339016,35.2692595216578
Guatemala,Latin America & Caribbean ,2012,14781942,72.236,6.01474940776825,31.1875261614367
Guatemala,Latin America & Caribbean ,2013,15043981,72.596,6.16954416036606,33.7786759507031
Guatemala,Latin America & Caribbean ,2014,15306316,72.935,5.9423740953207,34.6351905657207
Guatemala,Latin America & Caribbean ,2015,15567419,73.25,5.96048086881638,33.5721427106604
Guatemala,Latin America & Caribbean ,2016,15827690,73.541,6.00867234170437,33.2358896714819
Guatemala,Latin America & Caribbean ,2017,16087418,73.81,5.81384375691414,34.1527153245035
Guyana,Latin America & Caribbean ,2000,746715,65.242,3.88723984360695,205.544801270259
Guyana,Latin America & Caribbean ,2001,745206,65.532,4.02058288455009,200.891084436323
Guyana,Latin America & Caribbean ,2002,744789,65.828,4.19277921319008,207.135131207836
Guyana,Latin America & Caribbean ,2003,745143,66.122,4.28064577281475,207.699913830256
Guyana,Latin America & Caribbean ,2004,745737,66.412,4.85830157995224,181.021935104094
Guyana,Latin America & Caribbean ,2005,746163,66.694,5.18707856535912,154.001837675739
Guyana,Latin America & Caribbean ,2006,746343,66.972,5.02089820802212,77.4218377791292
Guyana,Latin America & Caribbean ,2007,746474,67.247,5.17998337745667,47.7877398869252
Guyana,Latin America & Caribbean ,2008,746817,67.521,4.88675907254219,51.2770670414922
Guyana,Latin America & Caribbean ,2009,747718,67.792,5.21315820515156,68.7138489826549
Guyana,Latin America & Caribbean ,2010,749436,68.059,5.46349473297596,62.3059813234073
Guyana,Latin America & Caribbean ,2011,752028,68.321,5.16716241836548,78.1800403175042
Guyana,Latin America & Caribbean ,2012,755399,68.575,4.89448681473732,69.021324688842
Guyana,Latin America & Caribbean ,2013,759285,68.819,5.05037233233452,77.7950334409732
Guyana,Latin America & Caribbean ,2014,763380,69.049,5.1440667361021,75.4421196535513
Guyana,Latin America & Caribbean ,2015,767432,69.262,4.51808050274849,50.8056805124498
Guyana,Latin America & Caribbean ,2016,771366,69.454,5.14076538383961,47.5376447870014
Guyana,Latin America & Caribbean ,2017,775221,69.624,4.94550988078117,45.5830180178333
Honduras,Latin America & Caribbean ,2000,6574509,70.689,6.42432570457459,81.5993694117011
Honduras,Latin America & Caribbean ,2001,6751912,70.976,6.08194842934608,70.5789264931925
Honduras,Latin America & Caribbean ,2002,6929265,71.249,6.42834454774857,73.4174851541341
Honduras,Latin America & Caribbean ,2003,7106319,71.511,6.94597288966179,72.7332404517639
Honduras,Latin America & Caribbean ,2004,7282953,71.77,7.00144916772842,74.5683943736226
Honduras,Latin America & Caribbean ,2005,7458985,72.026,7.67762213945389,56.0820382313137
Honduras,Latin America & Caribbean ,2006,7634298,72.285,8.08195322751999,38.6667440553138
Honduras,Latin America & Caribbean ,2007,7808518,72.544,8.1552617251873,25.3461264865307
Honduras,Latin America & Caribbean ,2008,7980955,72.803,8.62210243940353,26.5070143241974
Honduras,Latin America & Caribbean ,2009,8150775,73.061,8.9430570602417,27.4945303717897
Honduras,Latin America & Caribbean ,2010,8317470,73.317,8.72107595205307,26.7492864369479
Honduras,Latin America & Caribbean ,2011,8480671,73.569,8.7934322655201,26.4161068330353
Honduras,Latin America & Caribbean ,2012,8640691,73.814,8.64621251821518,29.4774460775639
Honduras,Latin America & Caribbean ,2013,8798521,74.051,8.47489461302757,40.0740726974146
Honduras,Latin America & Caribbean ,2014,8955589,74.278,8.17027166485786,40.6267765701826
Honduras,Latin America & Caribbean ,2015,9112916,74.495,7.71396905183792,39.0257597601513
Honduras,Latin America & Caribbean ,2016,9270795,74.701,8.16693753004074,37.6957224718731
Honduras,Latin America & Caribbean ,2017,9429013,74.898,7.85842537879944,40.2453958522946
Haiti,Latin America & Caribbean ,2000,8463806,57.131,6.87873959541321,30.3368652750187
Haiti,Latin America & Caribbean ,2001,8608819,57.382,6.60283342003822,35.7408825192554
Haiti,Latin America & Caribbean ,2002,8754150,57.655,5.98888024687767,37.026527356041
Haiti,Latin America & Caribbean ,2003,8900104,57.959,5.76704889535904,46.3503302017567
Haiti,Latin America & Caribbean ,2004,9047077,58.292,5.85191734135151,36.4304702051343
Haiti,Latin America & Caribbean ,2005,9195288,58.652,5.50935566425323,31.2114392474122
Haiti,Latin America & Caribbean ,2006,9344785,59.028,5.5010374635458,29.7506872416345
Haiti,Latin America & Caribbean ,2007,9495328,59.408,5.90158030390739,27.2030919346072
Haiti,Latin America & Caribbean ,2008,9646580,59.782,6.0159008949995,29.9735341094502
Haiti,Latin America & Caribbean ,2009,9798046,60.148,6.16916008293629,21.9542514497784
Haiti,Latin America & Caribbean ,2010,9949322,60.511,8.14559832215309,14.4332832543876
Haiti,Latin America & Caribbean ,2011,10100320,60.879,10.2313630282879,10.2654535027798
Haiti,Latin America & Caribbean ,2012,10250930,61.26,9.66829583048821,14.6177464135623
Haiti,Latin America & Caribbean ,2013,10400673,61.658,7.23788216710091,18.4274603815282
Haiti,Latin America & Caribbean ,2014,10549008,62.069,7.79763609170914,22.1193319456505
Haiti,Latin America & Caribbean ,2015,10695542,62.485,8.62852931022644,23.9289612238091
Haiti,Latin America & Caribbean ,2016,10839970,62.896,8.43686759471893,27.050829333286
Haiti,Latin America & Caribbean ,2017,10982366,63.29,8.03550109267235,25.638383373811
Indonesia,East Asia & Pacific,2000,211513823,65.772,1.90931409597397,93.4911161187874
Indonesia,East Asia & Pacific,2001,214427417,66.037,2.17417515814304,85.8981488426231
Indonesia,East Asia & Pacific,2002,217357793,66.321,2.03304793685675,67.671295075886
Indonesia,East Asia & Pacific,2003,220309469,66.631,2.3013373836875,59.5235915692801
Indonesia,East Asia & Pacific,2004,223285676,66.969,2.17213146388531,56.3318184494939
Indonesia,East Asia & Pacific,2005,226289470,67.334,2.58409045636654,52.2624367830087
Indonesia,East Asia & Pacific,2006,229318262,67.717,2.6720218360424,38.9556675424794
Indonesia,East Asia & Pacific,2007,232374245,68.105,2.87617072463036,35.6690596510526
Indonesia,East Asia & Pacific,2008,235469762,68.485,2.61300075799227,32.0905086784049
Indonesia,East Asia & Pacific,2009,238620563,68.853,2.68494337797165,34.45488447984
Indonesia,East Asia & Pacific,2010,241834215,69.205,2.96089984476566,26.9770755437552
Indonesia,East Asia & Pacific,2011,245116206,69.542,2.95542031526566,25.2959556544572
Indonesia,East Asia & Pacific,2012,248452413,69.866,2.90286671370268,28.3221733653478
Indonesia,East Asia & Pacific,2013,251806402,70.179,2.9606506228447,29.7818362010023
Indonesia,East Asia & Pacific,2014,255129004,70.481,3.11712101101875,33.9818069747088
Indonesia,East Asia & Pacific,2015,258383256,70.768,3.01182251423597,36.9758143237091
Indonesia,East Asia & Pacific,2016,261554226,71.035,3.11905480921268,35.3576634886235
Indonesia,East Asia & Pacific,2017,264645886,71.282,2.98905447125435,35.9518379814348
India,South Asia,2000,1056575549,62.505,4.03493233025074,21.8229075339425
India,South Asia,2001,1075000085,62.907,4.26278114318848,20.6760606582492
India,South Asia,2002,1093317189,63.304,4.24016676843166,20.6732475502548
India,South Asia,2003,1111523144,63.699,4.00847978889942,19.7092213380432
India,South Asia,2004,1129623456,64.095,3.9573922753334,17.5589283986738
India,South Asia,2005,1147609927,64.5,3.79116237163544,14.8800533757008
India,South Asia,2006,1165486291,64.918,3.63477803766727,17.0996791243178
India,South Asia,2007,1183209472,65.35,3.51754166185856,16.8414240501213
India,South Asia,2008,1200669765,65.794,3.51468063890934,19.0571988501473
India,South Asia,2009,1217726215,66.244,3.48537862300873,19.215581369468
India,South Asia,2010,1234281170,66.693,3.27211916446686,17.5203291659802
India,South Asia,2011,1250288729,67.13,3.24634201824665,18.5055754118319
India,South Asia,2012,1265782790,67.545,3.32935303449631,21.7351844879842
India,South Asia,2013,1280846129,67.931,3.74944172799587,23.3008681207074
India,South Asia,2014,1295604184,68.286,3.61956544220448,22.7049090729795
India,South Asia,2015,1310152403,68.607,3.59565988183022,23.0295140111876
India,South Asia,2016,1324509589,68.897,3.51098328828812,20.2630882213667
India,South Asia,2017,1338658835,69.165,3.53495962917805,19.4915650487909
"Iran, Islamic Rep.",Middle East & North Africa,2000,65623405,70.176,4.73503805696964,8.03787162924668
"Iran, Islamic Rep.",Middle East & North Africa,2001,66449112,70.553,5.10817021131516,6.52421031629526
"Iran, Islamic Rep.",Middle East & North Africa,2002,67284796,70.921,4.75592762231827,6.92657885379965
"Iran, Islamic Rep.",Middle East & North Africa,2003,68122938,71.265,5.13223484158516,9.25381280537565
"Iran, Islamic Rep.",Middle East & North Africa,2004,68951281,71.592,5.18574640154839,11.0418923878863
"Iran, Islamic Rep.",Middle East & North Africa,2005,69762347,71.917,5.30572161078453,9.46438737909901
"Iran, Islamic Rep.",Middle East & North Africa,2006,70554760,72.257,5.19862584769726,7.692720970382
"Iran, Islamic Rep.",Middle East & North Africa,2007,71336475,72.626,5.03977909684181,5.9384128710625
"Iran, Islamic Rep.",Middle East & North Africa,2008,72120604,73.027,5.28168417513371,3.87405298700663
"Iran, Islamic Rep.",Middle East & North Africa,2009,72924837,73.457,6.5595455467701,4.47060263577469
"Iran, Islamic Rep.",Middle East & North Africa,2010,73762519,73.905,6.75473138689995,4.06023485034725
"Iran, Islamic Rep.",Middle East & North Africa,2011,74634956,74.352,6.60725086927414,2.97176511762023
"Iran, Islamic Rep.",Middle East & North Africa,2012,75539862,74.776,6.63648620247841,1.2406286439756
"Iran, Islamic Rep.",Middle East & North Africa,2013,76481943,75.162,5.99379874765873,1.51326996061765
"Iran, Islamic Rep.",Middle East & North Africa,2014,77465753,75.502,6.91351071000099,1.34060028998329
"Iran, Islamic Rep.",Middle East & North Africa,2015,78492215,75.796,7.76057913899422,1.67216936649074
"Iran, Islamic Rep.",Middle East & North Africa,2016,79564016,76.047,8.85950699448586,1.44494080469623
"Iran, Islamic Rep.",Middle East & North Africa,2017,80673951,76.271,8.65966379642487,1.52835173278456
Jamaica,Latin America & Caribbean ,2000,2654701,74.142,5.76895736157894,55.8667365339859
Jamaica,Latin America & Caribbean ,2001,2674702,74.139,5.27378581464291,62.7363006876028
Jamaica,Latin America & Caribbean ,2002,2692845,74.14,4.85185943543911,61.778118696073
Jamaica,Latin America & Caribbean ,2003,2709437,74.142,4.5548290014267,64.7773836765228
Jamaica,Latin America & Caribbean ,2004,2725015,74.146,5.25798983871937,68.4808161437558
Jamaica,Latin America & Caribbean ,2005,2740003,74.148,4.43782806396484,62.9381019744989
Jamaica,Latin America & Caribbean ,2006,2754407,74.143,4.479044303298,71.9414368414468
Jamaica,Latin America & Caribbean ,2007,2768227,74.129,5.1247414201498,86.5367543472411
Jamaica,Latin America & Caribbean ,2008,2781876,74.103,5.43879456818104,79.5693394690551
Jamaica,Latin America & Caribbean ,2009,2795837,74.071,4.78717461228371,97.5576441181138
Jamaica,Latin America & Caribbean ,2010,2810460,74.038,5.0062108784914,111.530322493519
Jamaica,Latin America & Caribbean ,2011,2825929,74.012,4.93163764476776,102.913404816436
Jamaica,Latin America & Caribbean ,2012,2842132,74.001,4.9946628510952,97.9508574046478
Jamaica,Latin America & Caribbean ,2013,2858709,74.01,5.23896440863609,92.9914092737587
Jamaica,Latin America & Caribbean ,2014,2875136,74.042,5.23259900510311,103.961792254348
Jamaica,Latin America & Caribbean ,2015,2891021,74.098,5.65508455038071,102.756673057269
Jamaica,Latin America & Caribbean ,2016,2906238,74.175,5.7347446680069,104.793974044808
Jamaica,Latin America & Caribbean ,2017,2920853,74.267,5.98841682076454,103.051728035421
Jordan,Middle East & North Africa,2000,5122493,71.73,9.63493883609772,127.454103953105
Jordan,Middle East & North Africa,2001,5217336,71.907,9.885273873806,128.31268487636
Jordan,Middle East & North Africa,2002,5317506,72.083,9.65557843446732,133.006828490427
Jordan,Middle East & North Africa,2003,5434030,72.256,9.11606028676033,120.840177204481
Jordan,Middle East & North Africa,2004,5580244,72.427,9.02237072587013,110.544233652166
Jordan,Middle East & North Africa,2005,5765635,72.595,8.86274501681328,99.1607922231668
Jordan,Middle East & North Africa,2006,5991540,72.763,8.0562062561512,89.5516452872348
Jordan,Middle East & North Africa,2007,6255280,72.931,8.30104723572731,83.7328251902056
Jordan,Middle East & North Africa,2008,6556478,73.099,8.75392779707909,61.6269205334834
Jordan,Middle East & North Africa,2009,6893260,73.266,9.50212851166725,58.8826844443137
Jordan,Middle East & North Africa,2010,7261539,73.428,8.38929787278175,64.3003108454439
Jordan,Middle East & North Africa,2011,7663131,73.581,8.29931944608688,61.0335310692898
Jordan,Middle East & North Africa,2012,8090872,73.722,7.88292363286018,59.7329987686898
Jordan,Middle East & North Africa,2013,8520420,73.851,7.24769532680511,68.8198375499694
Jordan,Middle East & North Africa,2014,8920049,73.969,7.31149464845657,67.7612402928832
Jordan,Middle East & North Africa,2015,9266575,74.078,7.5931578874588,68.5750317006488
Jordan,Middle East & North Africa,2016,9551467,74.184,7.16705620288849,70.1756483156835
Jordan,Middle East & North Africa,2017,9779173,74.292,8.11925083398819,74.643880768669
Kazakhstan,Europe & Central Asia,2000,14883626,65.5170731707317,4.16031368076801,75.1481328712624
Kazakhstan,Europe & Central Asia,2001,14858335,65.7682926829268,3.47096994519234,72.8453302345987
Kazakhstan,Europe & Central Asia,2002,14858948,65.9682926829268,3.61480079591274,77.9528177982041
Kazakhstan,Europe & Central Asia,2003,14909018,65.8658536585366,3.72334644198418,79.4635242926166
Kazakhstan,Europe & Central Asia,2004,15012985,65.8878048780488,3.98308038711548,82.1972455699713
Kazakhstan,Europe & Central Asia,2005,15147029,65.909756097561,3.90172563493252,85.0559410630997
Kazakhstan,Europe & Central Asia,2006,15308084,66.1609756097561,3.39824929833412,103.886085374452
Kazakhstan,Europe & Central Asia,2007,15484192,66.5048780487805,2.70314924418926,104.718397603587
Kazakhstan,Europe & Central Asia,2008,15674000,67.0219512195122,3.04952617734671,93.5759166259953
Kazakhstan,Europe & Central Asia,2009,16092822,68.4292682926829,3.49913723766804,106.657682237151
Kazakhstan,Europe & Central Asia,2010,16321872,68.2953658536585,2.74075511842966,92.6005686097176
Kazakhstan,Europe & Central Asia,2011,16557201,68.98,2.68683098256588,75.4058582381407
Kazakhstan,Europe & Central Asia,2012,16792089,69.61,3.05964276194572,75.3447209619842
Kazakhstan,Europe & Central Asia,2013,17035550,70.45,2.86507997661829,70.7882439013877
Kazakhstan,Europe & Central Asia,2014,17288285,71.62,2.70893648266792,79.3588723707989
Kazakhstan,Europe & Central Asia,2015,17542806,72,3.0457466840744,88.6607230188235
Kazakhstan,Europe & Central Asia,2016,17794055,72.3,3.4348338842392,132.028646292875
Kazakhstan,Europe & Central Asia,2017,18037776,72.95,3.12536172568798,106.923081185825
Kenya,Sub-Saharan Africa ,2000,31964557,50.921,4.63924407958984,48.8816547198373
Kenya,Sub-Saharan Africa ,2001,32848564,51.101,4.80369143188,42.8030792314831
Kenya,Sub-Saharan Africa ,2002,33751739,51.606,4.95863743126392,46.7971411484254
Kenya,Sub-Saharan Africa ,2003,34678779,52.41,5.16912341117859,45.5616989858587
Kenya,Sub-Saharan Africa ,2004,35635271,53.475,5.34494891762733,43.3540299808694
Kenya,Sub-Saharan Africa ,2005,36624895,54.732,5.31436428427696,34.6457196116282
Kenya,Sub-Saharan Africa ,2006,37649033,56.093,5.87344914674759,25.9815783821403
Kenya,Sub-Saharan Africa ,2007,38705932,57.463,5.99706694483757,23.7286525996857
Kenya,Sub-Saharan Africa ,2008,39791981,58.76,6.04985170066357,21.3839855924913
Kenya,Sub-Saharan Africa ,2009,40901792,59.932,6.02780319750309,23.1467304427454
Kenya,Sub-Saharan Africa ,2010,42030676,60.959,6.11675269901752,22.2225676848295
Kenya,Sub-Saharan Africa ,2011,43178257,61.851,5.81170096993446,24.2028090386462
Kenya,Sub-Saharan Africa ,2012,44343410,62.659,5.61369732022285,23.6580500299705
Kenya,Sub-Saharan Africa ,2013,45519889,63.419,5.51942139863968,25.3199963359355
Kenya,Sub-Saharan Africa ,2014,46699981,64.135,5.45933581888676,27.9167114008697
Kenya,Sub-Saharan Africa ,2015,47878336,64.798,5.2193857729435,31.2950342114592
Kenya,Sub-Saharan Africa ,2016,49051686,65.393,5.01857623457909,30.8914798400835
Kenya,Sub-Saharan Africa ,2017,50221473,65.909,4.80254329741001,33.8226416483013
Kyrgyz Republic,Europe & Central Asia,2000,4898400,68.5585365853659,4.41414974629879,150.487956730821
Kyrgyz Republic,Europe & Central Asia,2001,4945100,68.7073170731707,4.27703261375427,124.409089412311
Kyrgyz Republic,Europe & Central Asia,2002,4990700,68.1560975609756,4.59219552576542,126.466715031895
Kyrgyz Republic,Europe & Central Asia,2003,5043300,68.2560975609756,5.82382120192051,115.690013435844
Kyrgyz Republic,Europe & Central Asia,2004,5104700,68.1536585365854,6.2028132379055,121.400576320591
Kyrgyz Republic,Europe & Central Asia,2005,5162600,67.9560975609756,7.45010673999786,95.1289422707734
Kyrgyz Republic,Europe & Central Asia,2006,5218400,67.6951219512195,8.31183865666389,93.1834816561297
Kyrgyz Republic,Europe & Central Asia,2007,5268400,67.8951219512195,6.93210661411285,76.7243173958833
Kyrgyz Republic,Europe & Central Asia,2008,5318700,68.4512195121951,6.52511939406395,73.5437888629526
Kyrgyz Republic,Europe & Central Asia,2009,5383300,69.1024390243903,6.89873471856117,91.3533118924677
Kyrgyz Republic,Europe & Central Asia,2010,5447900,69.3,6.95027187466621,91.7411713918849
Kyrgyz Republic,Europe & Central Asia,2011,5514600,69.6024390243903,7.10729137063026,99.1762607594837
Kyrgyz Republic,Europe & Central Asia,2012,5607200,70.0024390243902,8.50966349244118,93.7849155254137
Kyrgyz Republic,Europe & Central Asia,2013,5719600,70.2024390243902,8.18745121359825,98.5978843063413
Kyrgyz Republic,Europe & Central Asia,2014,5835500,70.4024390243902,7.35766440629959,101.78343654015
Kyrgyz Republic,Europe & Central Asia,2015,5956900,70.6512195121951,7.14930891990662,120.30131456832
Kyrgyz Republic,Europe & Central Asia,2016,6079500,70.9512195121951,6.41248226165771,123.549587390641
Kyrgyz Republic,Europe & Central Asia,2017,6198200,71.2,6.1858631670475,110.910499926393
Cambodia,East Asia & Pacific,2000,12155239,58.432,6.54095411300659,59.6590042607192
Cambodia,East Asia & Pacific,2001,12405408,59.335,7.01117441058159,56.701925951022
Cambodia,East Asia & Pacific,2002,12637727,60.283,7.23472535610199,58.3757487005329
Cambodia,East Asia & Pacific,2003,12856163,61.241,6.94904029369354,59.8413950154844
Cambodia,East Asia & Pacific,2004,13066469,62.186,7.09304511547089,56.3612299720212
