country,region,year,co2_emissions_capita,gdp_capita,lifeexpectancy,population
Italy,Europe & Central Asia,2011,6.70255761383033,36192.8663751007,82.1878048780488,59379449
Italy,Europe & Central Asia,2012,6.20541385845015,35019.4718880864,82.2390243902439,59539717
Italy,Europe & Central Asia,2013,5.73294187855659,33978.551774946,82.690243902439,60233948
Italy,Europe & Central Asia,2014,5.27086678640296,33666.6919106164,83.090243902439,60789140
Italy,Europe & Central Asia,2015,NA,33961.4361902228,82.5439024390244,60730582
Italy,Europe & Central Asia,2016,NA,34459.2057152238,83.2439024390244,60627498
Italy,Europe & Central Asia,2017,NA,35086.4783019615,82.9463414634147,60536709
Italy,Europe & Central Asia,2018,NA,35433.7930722111,83.3463414634146,60421760
Italy,Europe & Central Asia,2019,NA,35613.8422857277,NA,60297396
Jamaica,Latin America & Caribbean ,1966,1.97713249739683,3796.21940110553,66.74,1780518
Jamaica,Latin America & Caribbean ,1967,2.14531372430502,3816.012108309,67.051,1803319
Jamaica,Latin America & Caribbean ,1968,2.126840278025,3985.35108778679,67.349,1825879
Jamaica,Latin America & Caribbean ,1969,2.30964089655299,4153.4209985506,67.636,1849662
Jamaica,Latin America & Caribbean ,1970,2.66279705828724,4590.03592692721,67.917,1875642
Jamaica,Latin America & Caribbean ,1971,3.02137032657031,4632.14691720605,68.2,1904276
Jamaica,Latin America & Caribbean ,1972,3.24991214924293,5379.25707818681,68.491,1935100
Jamaica,Latin America & Caribbean ,1973,4.21887681280993,5001.79044982692,68.791,1966974
Jamaica,Latin America & Caribbean ,1974,3.80406183428088,4715.13688408046,69.099,1998309
Jamaica,Latin America & Caribbean ,1975,4.03764615269308,4634.16989301797,69.41,2028016
Jamaica,Latin America & Caribbean ,1976,3.54324511704734,4266.41210165969,69.718,2055365
Jamaica,Latin America & Caribbean ,1977,3.57918398947344,4104.73228149018,70.015,2080831
Jamaica,Latin America & Caribbean ,1978,4.3305943709765,4053.67734550668,70.294,2105907
Jamaica,Latin America & Caribbean ,1979,4.00264255421901,3960.16255508553,70.553,2132785
Jamaica,Latin America & Caribbean ,1980,3.90801517999895,3681.97615017383,70.793,2162846
Jamaica,Latin America & Caribbean ,1981,3.37502987135177,3720.54392502179,71.012,2196921
Jamaica,Latin America & Caribbean ,1982,2.78382870266963,3734.4054854475,71.217,2234057
Jamaica,Latin America & Caribbean ,1983,2.83934973077858,3742.57692572364,71.416,2271736
Jamaica,Latin America & Caribbean ,1984,2.23069582191205,3629.52550977836,71.614,2306366
Jamaica,Latin America & Caribbean ,1985,2.16046687875453,3478.7271640756,71.823,2335510
Jamaica,Latin America & Caribbean ,1986,1.9297863886308,3510.17376583856,72.056,2358161
Jamaica,Latin America & Caribbean ,1987,2.26621700072367,3758.27170776568,72.317,2375393
Jamaica,Latin America & Caribbean ,1988,1.8953394790599,3884.71177383603,72.601,2389411
Jamaica,Latin America & Caribbean ,1989,2.79968620291379,4139.03081826348,72.903,2403464
Jamaica,Latin America & Caribbean ,1990,3.11252503196405,4283.58840618438,73.204,2419906
Jamaica,Latin America & Caribbean ,1991,3.17943545246366,4455.07149538927,73.485,2439334
Jamaica,Latin America & Caribbean ,1992,3.13499162349063,4502.11439966895,73.727,2461049
Jamaica,Latin America & Caribbean ,1993,3.2218957643160002,4879.42713959508,73.918,2484581
Jamaica,Latin America & Caribbean ,1994,3.26648247957488,4898.69838820436,74.053,2509043
Jamaica,Latin America & Caribbean ,1995,3.62255245369342,4965.001602446,74.133,2533711
Jamaica,Latin America & Caribbean ,1996,3.7922073353899,4911.04127972092,74.167,2558637
Jamaica,Latin America & Caribbean ,1997,3.9211495265326,4807.5350054971,74.172,2583916
Jamaica,Latin America & Caribbean ,1998,3.72480760849608,4650.38434438527,74.164,2608873
Jamaica,Latin America & Caribbean ,1999,3.79002611412347,4656.62062207604,74.152,2632675
Jamaica,Latin America & Caribbean ,2000,3.88289943010531,4658.56313156003,74.142,2654701
Jamaica,Latin America & Caribbean ,2001,3.96902720377822,4685.9130038296,74.139,2674702
Jamaica,Latin America & Caribbean ,2002,3.80338675267236,4747.3024861999,74.14,2692845
Jamaica,Latin America & Caribbean ,2003,3.93709209699284,4891.21637817991,74.142,2709437
Jamaica,Latin America & Caribbean ,2004,3.91593073799594,4927.63105504897,74.146,2725015
Jamaica,Latin America & Caribbean ,2005,3.83160930845696,4944.47872915523,74.148,2740003
Jamaica,Latin America & Caribbean ,2006,4.17369146970655,5061.21889926376,74.143,2754407
Jamaica,Latin America & Caribbean ,2007,3.4865435529673,5108.06395643915,74.129,2768227
Jamaica,Latin America & Caribbean ,2008,3.59730016722528,5041.74115405343,74.103,2781876
Jamaica,Latin America & Caribbean ,2009,2.71893211227979,4799.01435544021,74.071,2795837
Jamaica,Latin America & Caribbean ,2010,2.5482131039047,4704.05445468166,74.038,2810460
Jamaica,Latin America & Caribbean ,2011,2.73539639530929,4759.25695989892,74.012,2825929
Jamaica,Latin America & Caribbean ,2012,2.59335949209959,4703.08640587979,74.001,2842132
Jamaica,Latin America & Caribbean ,2013,2.7989536535548,4699.26632430998,74.01,2858709
Jamaica,Latin America & Caribbean ,2014,2.53680625890393,4704.72595468163,74.042,2875136
Jamaica,Latin America & Caribbean ,2015,2.61926668813544,4722.04652138141,74.098,2891021
Jamaica,Latin America & Caribbean ,2016,2.83014708361807,4761.94016718831,74.175,2906238
Jamaica,Latin America & Caribbean ,2017,NA,4785.65354700462,74.267,2920853
Jamaica,Latin America & Caribbean ,2018,NA,4855.26207081811,74.368,2934855
Jamaica,Latin America & Caribbean ,2019,NA,4866.98734957067,NA,2948279
Jordan,Middle East & North Africa,1975,1.20700145649889,1683.88439262748,63.502,2065913
Jordan,Middle East & North Africa,1976,1.3903366648141,2036.77031772645,64.108,2123180
Jordan,Middle East & North Africa,1977,1.45208531116661,2113.43776724502,64.683,2179363
Jordan,Middle East & North Africa,1978,1.62708835747827,2490.40607851778,65.224,2237943
Jordan,Middle East & North Africa,1979,1.64791313703746,2640.62586742057,65.731,2303122
Jordan,Middle East & North Africa,1980,1.98770939383809,3043.70613828999,66.207,2377995
Jordan,Middle East & North Africa,1981,2.37884356437893,3074.66652676073,66.656,2464867
Jordan,Middle East & North Africa,1982,2.4546473735086,3174.65217349564,67.086,2563534
Jordan,Middle East & North Africa,1983,2.7563450503535,3107.0874092673,67.5,2671413
Jordan,Middle East & North Africa,1984,3.00001328801999,3238.5110704237,67.899,2784463
Jordan,Middle East & North Africa,1985,2.94493058565562,3216.90935556396,68.283,2900049
Jordan,Middle East & North Africa,1986,3.07802874607129,3310.96824005543,68.649,3015299
Jordan,Middle East & North Africa,1987,3.08530472610604,3280.11273165487,68.992,3131796
Jordan,Middle East & North Africa,1988,2.860130235666,3096.02457922449,69.311,3256558
Jordan,Middle East & North Africa,1989,2.71627232425213,2567.00285219708,69.604,3399330
Jordan,Middle East & North Africa,1990,2.98222884048583,2470.92890453289,69.872,3565890
Jordan,Middle East & North Africa,1991,2.66602543919738,2385.79306091181,70.113,3760496
Jordan,Middle East & North Africa,1992,3.08374219895456,2676.52297179863,70.331,3977672
Jordan,Middle East & North Africa,1993,2.88014794522504,2651.24531769016,70.529,4201555
Jordan,Middle East & North Africa,1994,3.09133700907341,2651.668532056,70.712,4410359
Jordan,Middle East & North Africa,1995,2.95431746085015,2706.19221391855,70.885,4588843
Jordan,Middle East & North Africa,1996,2.99768870960313,2678.61718474721,71.053,4732854
Jordan,Middle East & North Africa,1997,2.97381088455269,2701.19658447864,71.219,4848541
Jordan,Middle East & North Africa,1998,2.94162531161666,2728.36620856264,71.386,4943975
Jordan,Middle East & North Africa,1999,2.89540542656827,2772.16559818433,71.556,5031762
Jordan,Middle East & North Africa,2000,3.02738197982896,2838.6650552225,71.73,5122493
Jordan,Middle East & North Africa,2001,3.06723354600892,2933.90220183764,71.907,5217336
Jordan,Middle East & North Africa,2002,3.17564944919667,3045.14803991636,72.083,5317506
Jordan,Middle East & North Africa,2003,3.21484938434274,3103.84278674733,72.256,5434030
Jordan,Middle East & North Africa,2004,3.44801212993554,3281.46358120829,72.427,5580244
Jordan,Middle East & North Africa,2005,3.65260391960296,3434.68121000028,72.595,5765635
Jordan,Middle East & North Africa,2006,3.52529065983036,3572.67917554508,72.763,5991540
Jordan,Middle East & North Africa,2007,3.522624566766,3701.82188013913,72.931,6255280
Jordan,Middle East & North Africa,2008,3.25621072777183,3787.19549905151,73.099,6556478
Jordan,Middle East & North Africa,2009,3.1758543852981,3799.44110054204,73.266,6893260
Jordan,Middle East & North Africa,2010,2.91681859726981,3690.11326778672,73.428,7261539
Jordan,Middle East & North Africa,2011,2.82760440869404,3587.18304700904,73.581,7663131
Jordan,Middle East & North Africa,2012,3.02120982756865,3487.61361673173,73.722,8090872
Jordan,Middle East & North Africa,2013,2.87105060548658,3405.47203913802,73.851,8520420
Jordan,Middle East & North Africa,2014,2.97880448863005,3353.6233822866,73.969,8920049
Jordan,Middle East & North Africa,2015,2.82744325708258,3305.4228152354,74.078,9266575
Jordan,Middle East & North Africa,2016,2.62870080585527,3271.08820037276,74.184,9551467
Jordan,Middle East & North Africa,2017,NA,3262.51760205967,74.292,9779173
Jordan,Middle East & North Africa,2018,NA,3266.74698529318,74.405,9956011
Jordan,Middle East & North Africa,2019,NA,3284.02783713223,NA,10101694
Japan,East Asia & Pacific,1960,2.51653751935718,8607.65708226389,67.6660975609756,92500572
Japan,East Asia & Pacific,1961,2.98197938763258,9396.22121442311,68.31,94943000
Japan,East Asia & Pacific,1962,3.05973635111445,10138.397014354,68.5948780487805,95832000
Japan,East Asia & Pacific,1963,3.35932077635004,10886.1641110147,69.6580487804878,96812000
Japan,East Asia & Pacific,1964,3.6730350724756202,12031.2950482581,70.1324390243903,97826000
Japan,East Asia & Pacific,1965,3.91290553482398,12595.38936978,70.2019512195122,98883000
Japan,East Asia & Pacific,1966,4.20626470588235,13808.6979425475,70.9865853658537,99790000
Japan,East Asia & Pacific,1967,4.86355784561926,15196.6101831461,71.2765853658537,100725000
Japan,East Asia & Pacific,1968,5.56659315660839,17097.2752949148,71.6112195121951,101061000
Japan,East Asia & Pacific,1969,6.33852316519986,18837.1772607816,71.8387804878049,103172000
Japan,East Asia & Pacific,1970,7.36808874407015,18699.7429578149,71.950243902439,104345000
Japan,East Asia & Pacific,1971,7.54556102822218,19328.0090383111,72.8829268292683,105697000
Japan,East Asia & Pacific,1972,7.96146246781356,20662.7046487845,73.5065853658537,107188000
Japan,East Asia & Pacific,1973,8.47295875239408,22138.4313978034,73.7575609756097,108079000
Japan,East Asia & Pacific,1974,8.31387944118662,21453.7065365961,74.3939024390244,110162000
Japan,East Asia & Pacific,1975,7.77267068965517,21765.6691612116,75.0573170731707,111940000
Japan,East Asia & Pacific,1976,8.0597194314141,22464.0862125594,75.4568292682927,112771000
Japan,East Asia & Pacific,1977,8.21349643870265,23225.4357107315,75.8982926829268,113863000
Japan,East Asia & Pacific,1978,7.8668572472976,24229.6229443628,76.0382926829268,114898000
Japan,East Asia & Pacific,1979,8.24734788987659,25343.9836795842,76.3375609756098,115870000
Japan,East Asia & Pacific,1980,8.11401701460842,25854.5750247962,76.0917073170732,116782000
Japan,East Asia & Pacific,1981,7.90159205426357,26744.5561182362,76.4143902439025,117648000
Japan,East Asia & Pacific,1982,7.59990231238761,27443.6096477114,76.9229268292683,118449000
Japan,East Asia & Pacific,1983,7.41108574614914,28217.4982124423,76.9614634146342,119259000
Japan,East Asia & Pacific,1984,7.83324827942475,29301.3658497316,77.3653658536585,120018000
Japan,East Asia & Pacific,1985,7.58067539791642,30646.8786159967,77.650487804878,120754000
Japan,East Asia & Pacific,1986,7.53411367003589,31473.9984330877,78.0646341463415,121492000
Japan,East Asia & Pacific,1987,7.4185184165909,32801.2061871499,78.4836585365854,122091000
Japan,East Asia & Pacific,1988,8.06669419229609,34877.655228317,78.3992682926829,122613000
Japan,East Asia & Pacific,1989,8.32994809772897,36422.6070094636,78.8180487804878,123116000
Japan,East Asia & Pacific,1990,8.84265955138946,38074.4635372554,78.8368292682927,123537000
Japan,East Asia & Pacific,1991,8.86402505628586,39253.6418414262,79.1007317073171,123921000
Japan,East Asia & Pacific,1992,9.03967200895121,39488.393434534,79.1539024390244,124229000
Japan,East Asia & Pacific,1993,8.89483651313676,39187.0345375063,79.2936585365854,124536000
Japan,East Asia & Pacific,1994,9.39297350373317,39441.5867622434,79.6870731707317,124961000
Japan,East Asia & Pacific,1995,9.43508730936949,40368.7122822973,79.5363414634147,125439000
Japan,East Asia & Pacific,1996,9.58239467385513,41514.8977946717,80.200243902439,125757000
Japan,East Asia & Pacific,1997,9.53044157008337,41861.7534385831,80.4241463414634,126057000
Japan,East Asia & Pacific,1998,9.16863143196202,41277.0667588089,80.5014634146342,126400000
Japan,East Asia & Pacific,1999,9.45726976806627,41097.959603973,80.5707317073171,126631000
Japan,East Asia & Pacific,2000,9.61252230710406,42169.7332837779,81.0760975609756,126843000
Japan,East Asia & Pacific,2001,9.44821588844584,42239.1849263728,81.4170731707317,127149000
Japan,East Asia & Pacific,2002,9.56475713445015,42190.8048727978,81.5634146341463,127445000
Japan,East Asia & Pacific,2003,9.71635272240405,42744.0112849926,81.76,127718000
Japan,East Asia & Pacific,2004,9.880903295998,43671.6799739036,82.030243902439,127761000
Japan,East Asia & Pacific,2005,9.71211291117842,44393.6263842134,81.9251219512195,127773000
Japan,East Asia & Pacific,2006,9.65754616202856,44995.4944919183,82.3219512195122,127854000
Japan,East Asia & Pacific,2007,9.77769262740135,45687.2738147645,82.5070731707317,128001000
Japan,East Asia & Pacific,2008,9.46219035162381,45165.7879187717,82.5875609756098,128063000
Japan,East Asia & Pacific,2009,8.63209972900576,42724.7603699577,82.9314634146342,128047000
Japan,East Asia & Pacific,2010,9.15601825564145,44507.6763859172,82.8426829268293,128070000
Japan,East Asia & Pacific,2011,9.31269349854889,44538.7261906952,82.5912195121951,127833000
Japan,East Asia & Pacific,2012,9.63434726433648,45276.8743354249,83.0960975609756,127629000
Japan,East Asia & Pacific,2013,9.76591054964887,46249.2095886537,83.3319512195122,127445000
Japan,East Asia & Pacific,2014,9.48076637386467,46484.1552668954,83.5878048780488,127276000
Japan,East Asia & Pacific,2015,9.15364142172863,47102.5808781405,83.7939024390244,127141000
Japan,East Asia & Pacific,2016,8.94437282411363,47403.0469116486,83.9848780487805,126994511
Japan,East Asia & Pacific,2017,NA,48510.6094087242,84.099756097561,126785797
Japan,East Asia & Pacific,2018,NA,48766.1336628674,84.2109756097561,126529100
Japan,East Asia & Pacific,2019,NA,49187.8330895634,NA,126264931
Kazakhstan,Europe & Central Asia,1990,NA,5890.27604343,68.3365853658537,16348000
Kazakhstan,Europe & Central Asia,1991,NA,5209.68159952491,67.9829268292683,16450500
Kazakhstan,Europe & Central Asia,1992,15.9402826007149,4936.9912513304,67.7317073170732,16439095
Kazakhstan,Europe & Central Asia,1993,13.3261603391805,4512.62020400203,66.7268292682927,16330419
Kazakhstan,Europe & Central Asia,1994,12.4250412809435,4001.6692805002,65.6731707317073,16095199
Kazakhstan,Europe & Central Asia,1995,10.6961333051249,3738.46947329972,64.919512195122,15815626
Kazakhstan,Europe & Central Asia,1996,9.08564399013114,3814.49932695407,64.109756097561,15577894
Kazakhstan,Europe & Central Asia,1997,8.44282480233248,3941.12484786578,64.4634146341463,15333703
Kazakhstan,Europe & Central Asia,1998,8.44797111065402,3933.55776763006,64.5609756097561,15071300
Kazakhstan,Europe & Central Asia,1999,7.80345201831727,4078.42679261378,65.519512195122,14928426
Kazakhstan,Europe & Central Asia,2000,7.93485418136683,4491.59182333064,65.5170731707317,14883626
Kazakhstan,Europe & Central Asia,2001,8.8738510741614,5106.63416701035,65.7682926829268,14858335
Kazakhstan,Europe & Central Asia,2002,9.00033367099743,5606.85299732022,65.9682926829268,14858948
Kazakhstan,Europe & Central Asia,2003,9.53851735909099,6107.7092592063,65.8658536585366,14909018
Kazakhstan,Europe & Central Asia,2004,11.5268924867373,6647.69212950055,65.8878048780488,15012985
Kazakhstan,Europe & Central Asia,2005,11.7071662040127,7227.98294898919,65.909756097561,15147029
Kazakhstan,Europe & Central Asia,2006,12.5836242471625,7917.19534235689,66.1609756097561,15308084
Kazakhstan,Europe & Central Asia,2007,14.3597124732114,8523.76620458622,66.5048780487805,15484192
Kazakhstan,Europe & Central Asia,2008,14.8530578665306,8698.42365362226,67.0219512195122,15674000
Kazakhstan,Europe & Central Asia,2009,13.2567629220034,8573.70829393744,68.4292682926829,16092822
Kazakhstan,Europe & Central Asia,2010,15.2279873289044,9070.48825285747,68.2953658536585,16321872
Kazakhstan,Europe & Central Asia,2011,15.646296858992,9603.24465538973,68.98,16557201
Kazakhstan,Europe & Central Asia,2012,14.4694178907699,9923.42220839838,69.61,16792089
Kazakhstan,Europe & Central Asia,2013,15.4293165175178,10368.4992994791,70.45,17035550
Kazakhstan,Europe & Central Asia,2014,14.3678361387495,10646.0344648696,71.62,17288285
Kazakhstan,Europe & Central Asia,2015,13.800054164653,10617.4746550491,72,17542806
Kazakhstan,Europe & Central Asia,2016,13.8926814601843,10582.7008718461,72.3,17794055
Kazakhstan,Europe & Central Asia,2017,NA,10867.7387377836,72.95,18037776
Kazakhstan,Europe & Central Asia,2018,NA,11165.5446635217,73.15,18276498.5
Kazakhstan,Europe & Central Asia,2019,NA,11518.3582312326,NA,18513930
Kenya,Sub-Saharan Africa ,1960,0.298956906828504,537.461013064514,46.76,8120080
Kenya,Sub-Saharan Africa ,1961,0.286699947097627,480.433254225248,47.417,8377696
Kenya,Sub-Saharan Africa ,1962,0.303639257542288,509.491109762245,48.058,8647011
Kenya,Sub-Saharan Africa ,1963,0.319940581357855,536.742533299567,48.674,8928511
Kenya,Sub-Saharan Africa ,1964,0.306554420336275,545.418230933487,49.261,9222692
Kenya,Sub-Saharan Africa ,1965,0.258955529978312,538.425304491542,49.821,9530173
Kenya,Sub-Saharan Africa ,1966,0.2724721370796,597.582568530237,50.364,9851444
Kenya,Sub-Saharan Africa ,1967,0.265284401104964,597.294900686136,50.902,10187478
Kenya,Sub-Saharan Africa ,1968,0.267547567366427,623.409462188837,51.446,10539894
Kenya,Sub-Saharan Africa ,1969,0.287023305157564,650.156291502028,51.998,10910675
Kenya,Sub-Saharan Africa ,1970,0.272882000220504,598.457426165572,52.557,11301394
Kenya,Sub-Saharan Africa ,1971,0.314635012167627,705.462222459711,53.118,11713048
Kenya,Sub-Saharan Africa ,1972,0.318815274210551,796.525533385137,53.674,12146068
Kenya,Sub-Saharan Africa ,1973,0.311093258624831,813.053887313424,54.218,12600797
Kenya,Sub-Saharan Africa ,1974,0.378551725461621,815.276946896821,54.749,13077341
Kenya,Sub-Saharan Africa ,1975,0.366540445511302,792.264715731568,55.273,13575907
Kenya,Sub-Saharan Africa ,1976,0.326995814422588,779.45383966191,55.802,14096263
Kenya,Sub-Saharan Africa ,1977,0.345435548733545,821.517998419167,56.337,14638890
Kenya,Sub-Saharan Africa ,1978,0.350171196052133,845.583660156293,56.872,15205374
Kenya,Sub-Saharan Africa ,1979,0.318934639913871,875.853479459166,57.393,15797776
Kenya,Sub-Saharan Africa ,1980,0.377484049195487,889.937115239388,57.881,16417197
Kenya,Sub-Saharan Africa ,1981,0.38251918848918,888.520172385293,58.316,17063876
Kenya,Sub-Saharan Africa ,1982,0.264641053620688,867.710946599727,58.676,17736326
Kenya,Sub-Saharan Africa ,1983,0.252865529235107,845.902196221972,58.94,18431761
Kenya,Sub-Saharan Africa ,1984,0.225615572640287,828.62215287543,59.093,19146400
Kenya,Sub-Saharan Africa ,1985,0.189649356497631,832.487390744966,59.12,19877083
Kenya,Sub-Saharan Africa ,1986,0.201819997129357,859.98640651891,59.01,20622560
Kenya,Sub-Saharan Africa ,1987,0.241984374602471,878.681884791206,58.773,21382112
Kenya,Sub-Saharan Africa ,1988,0.216176403410432,900.687238937331,58.422,22153676
Kenya,Sub-Saharan Africa ,1989,0.226398568621395,910.806181663459,57.967,22935092
Kenya,Sub-Saharan Africa ,1990,0.245449919258841,917.408011957574,57.406,23724579
Kenya,Sub-Saharan Africa ,1991,0.197394120628571,900.352505841296,56.736,24521703
Kenya,Sub-Saharan Africa ,1992,0.21877990741401,864.787001525433,55.973,25326078
Kenya,Sub-Saharan Africa ,1993,0.242865187523703,840.941134211088,55.151,26136216
Kenya,Sub-Saharan Africa ,1994,0.243282790201433,837.003708980988,54.31,26950513
Kenya,Sub-Saharan Africa ,1995,0.27203757839516,848.147813422001,53.486,27768296
Kenya,Sub-Saharan Africa ,1996,0.326303852424448,857.948176122027,52.709,28589451
Kenya,Sub-Saharan Africa ,1997,0.280987007634267,837.810655693543,52.014,29415659
Kenya,Sub-Saharan Africa ,1998,0.331782383147009,841.49444415629,51.448,30250488
Kenya,Sub-Saharan Africa ,1999,0.327095324099288,837.411877582187,51.059,31098757
Kenya,Sub-Saharan Africa ,2000,0.325921832734926,819.615425085922,50.921,31964557
Kenya,Sub-Saharan Africa ,2001,0.285223579332113,827.705229937068,51.101,32848564
Kenya,Sub-Saharan Africa ,2002,0.236088309405332,809.961627867232,51.606,33751739
Kenya,Sub-Saharan Africa ,2003,0.194776580801763,811.426558401271,52.41,34678779
Kenya,Sub-Saharan Africa ,2004,0.213936720166938,829.952874962489,53.475,35635271
Kenya,Sub-Saharan Africa ,2005,0.233787564442164,855.225039996787,54.732,36624895
Kenya,Sub-Saharan Africa ,2006,0.254310303268613,885.809632464257,56.093,37649033
Kenya,Sub-Saharan Africa ,2007,0.253997940160697,920.649216604445,57.463,38705932
Kenya,Sub-Saharan Africa ,2008,0.257386808663786,897.601930611382,58.76,39791981
Kenya,Sub-Saharan Africa ,2009,0.302043563274685,902.124545867569,59.932,40901792
Kenya,Sub-Saharan Africa ,2010,0.289656059778815,951.687961116879,60.959,42030676
Kenya,Sub-Saharan Africa ,2011,0.311682104259095,982.980837581714,61.851,43178257
Kenya,Sub-Saharan Africa ,2012,0.282818574394707,1000.8292167941,62.659,44343410
Kenya,Sub-Saharan Africa ,2013,0.292909589476372,1032.2773268424,63.419,45519889
Kenya,Sub-Saharan Africa ,2014,0.309143145047532,1060.09501597538,64.135,46699981
Kenya,Sub-Saharan Africa ,2015,0.355454019955915,1093.13417027403,64.798,47878336
Kenya,Sub-Saharan Africa ,2016,0.365117480365507,1129.71319597921,65.393,49051686
Kenya,Sub-Saharan Africa ,2017,NA,1156.42529688802,65.909,50221473
Kenya,Sub-Saharan Africa ,2018,NA,1201.46635823697,66.342,51393010
Kenya,Sub-Saharan Africa ,2019,NA,1237.49749909667,NA,52573973
Kyrgyz Republic,Europe & Central Asia,1986,NA,931.698682816294,65.2937804878049,4066500
Kyrgyz Republic,Europe & Central Asia,1987,NA,944.308337201371,65.6111951219512,4144600
Kyrgyz Republic,Europe & Central Asia,1988,NA,1050.25614328672,65.8585853658537,4218400
Kyrgyz Republic,Europe & Central Asia,1989,NA,1057.22522453207,67.9073170731707,4307500
Kyrgyz Republic,Europe & Central Asia,1990,NA,1096.21581337475,68.2975609756098,4391200
Kyrgyz Republic,Europe & Central Asia,1991,NA,992.765015225091,68.5512195121951,4463600
Kyrgyz Republic,Europe & Central Asia,1992,2.46556495548567,845.574920135442,68.1024390243903,4515400
Kyrgyz Republic,Europe & Central Asia,1993,1.89004715832355,714.648967969909,67.1926829268293,4516700
Kyrgyz Republic,Europe & Central Asia,1994,1.3660592234945,571.312970095615,66.0390243902439,4515100
Kyrgyz Republic,Europe & Central Asia,1995,0.993058722919042,534.958731041854,65.790243902439,4560400
Kyrgyz Republic,Europe & Central Asia,1996,1.23041461412151,564.441523127169,66.5439024390244,4628400
Kyrgyz Republic,Europe & Central Asia,1997,1.19464057576016,611.424346440026,66.8926829268293,4696400
Kyrgyz Republic,Europe & Central Asia,1998,1.24873306772908,614.892358511124,67.0512195121951,4769000
Kyrgyz Republic,Europe & Central Asia,1999,0.965159490951161,627.969758292807,68.6560975609756,4840400
Kyrgyz Republic,Europe & Central Asia,2000,0.946245304589254,654.311985289789,68.5585365853659,4898400
Kyrgyz Republic,Europe & Central Asia,2001,0.787517744838325,682.624041894637,68.7073170731707,4945100
Kyrgyz Republic,Europe & Central Asia,2002,0.99340453243032,676.269728113482,68.1560975609756,4990700
Kyrgyz Republic,Europe & Central Asia,2003,1.07829417246644,716.26433079147,68.2560975609756,5043300
Kyrgyz Republic,Europe & Central Asia,2004,1.15080886242091,757.374178085683,68.1536585365854,5104700
Kyrgyz Republic,Europe & Central Asia,2005,1.0832090419556,747.565615591148,67.9560975609756,5162600
Kyrgyz Republic,Europe & Central Asia,2006,1.05546412693546,762.520115352821,67.6951219512195,5218400
Kyrgyz Republic,Europe & Central Asia,2007,1.25843443929846,819.80629532329,67.8951219512195,5268400
Kyrgyz Republic,Europe & Central Asia,2008,1.44026980277135,880.278819131137,68.4512195121951,5318700
Kyrgyz Republic,Europe & Central Asia,2009,1.26154663496368,894.817956477877,69.1024390243903,5383300
Kyrgyz Republic,Europe & Central Asia,2010,1.1718730152903,880.037775119109,69.3,5447900
Kyrgyz Republic,Europe & Central Asia,2011,1.38844086606463,921.177038530965,69.6024390243903,5514600
Kyrgyz Republic,Europe & Central Asia,2012,1.80694838778713,905.165668041719,70.0024390243902,5607200
Kyrgyz Republic,Europe & Central Asia,2013,1.7207895657039,984.239033611161,70.2024390243902,5719600
Kyrgyz Republic,Europe & Central Asia,2014,1.76327684003085,1003.51040411047,70.4024390243902,5835500
Kyrgyz Republic,Europe & Central Asia,2015,1.75381204989172,1021.16079140488,70.6512195121951,5956900
Kyrgyz Republic,Europe & Central Asia,2016,1.60987301587302,1043.95111143383,70.9512195121951,6079500
Kyrgyz Republic,Europe & Central Asia,2017,NA,1072.49369441286,71.2,6198200
Kyrgyz Republic,Europe & Central Asia,2018,NA,1090.86775396793,71.4,6322800
Kyrgyz Republic,Europe & Central Asia,2019,NA,1116.35789141128,NA,6456900
Cambodia,East Asia & Pacific,1993,0.139019468277809,509.987455441144,54.514,9970733
Cambodia,East Asia & Pacific,1994,0.143226930211277,321.281232629098,54.82,10317899
Cambodia,East Asia & Pacific,1995,0.145563148675439,341.891413632537,55.189,10656138
Cambodia,East Asia & Pacific,1996,0.147242030509745,351.282131241205,55.653,10982917
Cambodia,East Asia & Pacific,1997,0.136312463491052,355.14860588323,56.212,11298600
Cambodia,East Asia & Pacific,1998,0.168168842261046,362.099750212473,56.862,11600508
Cambodia,East Asia & Pacific,1999,0.15949570511249,398.28818636601,57.604,11886458
Cambodia,East Asia & Pacific,2000,0.162605852505245,431.202289963378,58.432,12155239
Cambodia,East Asia & Pacific,2001,0.181496489273065,453.969017741301,59.335,12405408
Cambodia,East Asia & Pacific,2002,0.174678088868354,474.941032111551,60.283,12637727
Cambodia,East Asia & Pacific,2003,0.185116119016226,506.583017849236,61.241,12856163
Cambodia,East Asia & Pacific,2004,0.187188214352324,549.969766152318,62.186,13066469
Cambodia,East Asia & Pacific,2005,0.209134707022807,613.133329407254,63.088,13273354
Cambodia,East Asia & Pacific,2006,0.222560525679847,668.876489417057,63.927,13477709
Cambodia,East Asia & Pacific,2007,0.253313203647788,726.286982617308,64.697,13679962
Cambodia,East Asia & Pacific,2008,0.280759695052534,763.508498039057,65.394,13883834
Cambodia,East Asia & Pacific,2009,0.332001097802947,752.796480639033,66.014,14093604
Cambodia,East Asia & Pacific,2010,0.35818823812839,785.502282874113,66.56,14312212
Cambodia,East Asia & Pacific,2011,0.358846654828761,827.777013823179,67.043,14541423
Cambodia,East Asia & Pacific,2012,0.369169715625785,873.949283306707,67.48,14780454
Cambodia,East Asia & Pacific,2013,0.372890469876481,922.890205656967,67.888,15026332
Cambodia,East Asia & Pacific,2014,0.437653585193574,972.742728302532,68.273,15274503
